stateID,dimRec,Sample,LogLik,LogLik_true,rankTrue,numTrials
d5s0,10,121,-373.418009,-386.5570863,5,100
d5s0,10,125,-386.0999767,-399.2309489,5,100
d5s0,10,144,-446.9203096,-460.4756907,5,100
d5s0,10,169,-525.865705,-540.1401063,5,100
d5s0,10,196,-611.8381751,-626.5463132,5,100
d5s0,10,216,-675.58233,-690.7521686,5,100
d5s0,10,225,-704.4691571,-719.6911351,5,100
d5s0,10,256,-803.0465292,-818.3598239,5,100
d5s0,10,289,-907.6279293,-923.428787,5,100
d5s0,10,324,-1019.1179381,-1035.1156141,5,100
d5s0,10,343,-1079.7304348,-1095.68916,5,100
d5s0,10,361,-1136.8852897,-1152.8799008,5,100
d5s0,10,400,-1260.6952941,-1277.0569196,5,100
d5s0,10,441,-1391.1613962,-1407.7261601,5,100
d5s0,10,484,-1528.4766816,-1545.3925648,5,100
d5s0,10,512,-1618.1718231,-1635.1507971,5,100
d5s0,10,529,-1672.2746279,-1689.5207062,5,100
d5s0,10,576,-1821.9034468,-1839.2414621,5,100
d5s0,10,625,-1977.8159384,-1995.4128741,5,100
d5s0,10,676,-2140.8731925,-2158.8561598,5,100
d5s0,10,729,-2309.7826914,-2327.9593596,5,100
d5s0,10,784,-2484.7632935,-2503.2052137,5,100
d5s0,10,841,-2666.4777006,-2685.1464212,5,100
d5s0,10,900,-2854.8137053,-2873.374447,5,100
d5s0,10,961,-3049.3246617,-3067.7745491,5,100
d5s0,10,1000,-3173.5055416,-3191.9711924,5,100
d5s0,10,1024,-3249.8936429,-3268.4149906,5,100
d5s0,10,1089,-3456.6104529,-3475.4237695,5,100
d5s0,10,1156,-3670.4977606,-3689.2544495,5,100
d5s0,10,1225,-3889.4823063,-3908.2413862,5,100
d5s0,10,1296,-4116.7785436,-4135.6978139,5,100
d5s0,10,1331,-4229.1406925,-4248.1093305,5,100
d5s0,10,1369,-4351.1221341,-4370.1020378,5,100
d5s0,10,1444,-4590.698554,-4609.5664646,5,100
d5s0,10,1521,-4835.470372,-4854.4883631,5,100
d5s0,10,1600,-5086.6456731,-5105.7215372,5,100
d5s0,10,1681,-5344.8700375,-5364.2046359,5,100
d5s0,10,1728,-5494.5659288,-5513.9626095,5,100
d5s0,10,1764,-5609.7720701,-5628.9983759,5,100
d5s0,10,1849,-5880.4672763,-5899.7279277,5,100
d5s0,10,1936,-6157.1494955,-6176.3459217,5,100
d5s0,10,2025,-6441.2337512,-6460.5640819,5,100
d5s0,10,2116,-6730.8159409,-6750.0407846,5,100
d5s0,10,2197,-6989.38447,-7008.7135743,5,100
d5s0,10,2209,-7027.4242578,-7046.7546843,5,100
d5s0,10,2304,-7330.2792065,-7349.8791237,5,100
d5s0,10,2401,-7638.1636394,-7657.6679403,5,100
d5s0,10,2500,-7952.9090789,-7972.5492123,5,100
d5s0,10,2601,-8274.3362989,-8294.2239882,5,100
d5s0,10,2704,-8602.6076322,-8622.729473,5,100
d5s0,10,2744,-8730.7734348,-8750.8872728,5,100
d5s0,10,2809,-8938.214743,-8958.4339969,5,100
d5s0,10,2916,-9279.0938445,-9299.4088052,5,100
d5s0,10,3025,-9627.8759297,-9648.2380445,5,100
d5s0,10,3136,-9983.174692,-10003.6400335,5,100
d5s0,10,3249,-10342.7759352,-10363.2953133,5,100
d5s0,10,3364,-10709.1588653,-10729.7570412,5,100
d5s0,10,3375,-10744.3881609,-10764.9673934,5,100
d5s0,10,3481,-11083.6399259,-11104.1978848,5,100
d5s0,10,3600,-11464.7553047,-11485.4069826,5,100
d5s0,10,3721,-11850.1340076,-11871.0524252,5,100
d5s0,10,3844,-12242.3020235,-12263.1393336,5,100
d5s0,10,3969,-12639.6425878,-12660.6064337,5,100
d5s0,10,4096,-13044.203481,-13065.2811223,5,100
d5s0,10,4225,-13455.598849,-13476.7344873,5,100
d5s0,10,4356,-13873.4249228,-13894.7287864,5,100
d5s0,10,4489,-14297.6390783,-14319.094349,5,100
d5s0,10,4624,-14727.585542,-14749.1527175,5,100
d5s0,10,4761,-15163.1878841,-15184.9269719,5,100
d5s0,10,4900,-15604.4810212,-15626.291867,5,100
d5s0,10,4913,-15645.9676981,-15667.8100667,5,100
d5s0,10,5041,-16054.5737703,-16076.5606511,5,100
d5s0,10,5184,-16511.4669722,-16533.4751091,5,100
d5s0,10,5329,-16974.0836692,-16996.1322778,5,100
d5s0,10,5476,-17441.9822435,-17464.0097373,5,100
d5s0,10,5625,-17917.7952756,-17939.9640589,5,100
d5s0,10,5776,-18399.5383352,-18421.7622798,5,100
d5s0,10,5832,-18578.0143264,-18600.3474488,5,100
d5s0,10,5929,-18886.5197265,-18908.7993673,5,100
d5s0,10,6084,-19380.7348061,-19403.0033694,5,100
d5s0,10,6241,-19880.6712034,-19903.1957789,5,100
d5s0,10,6400,-20388.5788923,-20411.1946462,5,100
d5s0,10,6561,-20901.3424625,-20923.948249,5,100
d5s0,10,6724,-21420.9338028,-21443.4917161,5,100
d5s0,10,6859,-21852.175056,-21874.8475679,5,100
d5s0,10,6889,-21947.6780224,-21970.3845406,5,100
d5s0,10,7056,-22479.9114355,-22502.7071352,5,100
d5s0,10,7225,-23018.7200046,-23041.5440631,5,100
d5s0,10,7396,-23564.5729259,-23587.2057267,5,100
d5s0,10,7569,-24115.6342756,-24138.3216139,5,100
d5s0,10,7744,-24673.3266467,-24696.0251022,5,100
d5s0,10,7921,-25236.6736833,-25259.3643348,5,100
d5s0,10,8000,-25487.9674033,-25510.7040088,5,100
d5s0,10,8100,-25807.0400485,-25829.8251737,5,100
d5s0,10,8281,-26382.4763636,-26405.450081,5,100
d5s0,10,8464,-26966.7286449,-26989.701478,5,100
d5s0,10,8649,-27556.2593225,-27579.1278209,5,100
d5s0,10,8836,-28151.8531306,-28174.8371449,5,100
d5s0,10,9025,-28753.7872362,-28776.8072302,5,100
d5s0,10,9216,-29362.8960965,-29385.8134986,5,100
d5s0,10,9261,-29506.0725251,-29528.9169871,5,100
d5s0,10,9409,-29978.094809,-30000.9364435,5,100
d5s0,10,9604,-30597.8451097,-30620.7526665,5,100
d5s0,10,9801,-31226.8123032,-31249.6265574,5,100
d5s0,10,10000,-31861.3243951,-31884.1641316,5,100
d5s0,10,10201,-32502.3056119,-32525.1466554,5,100
d5s0,10,10404,-33148.7759136,-33171.6929785,5,100
d5s0,10,10609,-33800.7839916,-33823.7100742,5,100
d5s0,10,10648,-33924.9029519,-33947.8066846,5,100
d5s0,10,10816,-34459.8824086,-34482.701432,5,100
d5s0,10,11025,-35124.7455196,-35147.5970077,5,100
d5s0,10,11236,-35798.0987917,-35820.9779636,5,100
d5s0,10,11449,-36476.095173,-36499.1313796,5,100
d5s0,10,11664,-37162.7231572,-37185.77454,5,100
d5s0,10,11881,-37854.7548338,-37877.9505388,5,100
d5s0,10,12100,-38552.8662124,-38576.0911019,5,100
d5s0,10,12167,-38765.516586,-38788.7606875,5,100
d5s0,10,12321,-39256.0544832,-39279.3751927,5,100
d5s0,10,12544,-39966.1701685,-39989.5015781,5,100
d5s0,10,12769,-40683.231197,-40706.5831121,5,100
d5s0,10,12996,-41406.2330797,-41429.5645845,5,100
d5s0,10,13225,-42136.4252973,-42159.8258582,5,100
d5s0,10,13456,-42872.2900249,-42895.8339767,5,100
d5s0,10,13689,-43616.4825757,-43639.9690432,5,100
d5s0,10,13824,-44048.102742,-44071.6448686,5,100
d5s0,10,13924,-44366.6259607,-44390.3366381,5,100
d5s0,10,14161,-45122.9176897,-45146.6744754,5,100
d5s0,10,14400,-45885.028143,-45908.9499319,5,100
d5s0,10,14641,-46651.8375334,-46675.7459271,5,100
d5s0,10,14884,-47425.9220933,-47449.7569577,5,100
d5s0,10,15129,-48206.5690776,-48230.2755201,5,100
d5s0,10,15376,-48994.3777315,-49018.1331382,5,100
d5s0,10,15625,-49788.3559339,-49812.1526183,5,100
d5s0,10,15876,-50590.0682189,-50613.8789315,5,100
d5s0,10,16129,-51395.1207844,-51418.9955438,5,100
d5s0,10,16384,-52212.305704,-52236.1424383,5,100
d5s0,10,16641,-53030.705638,-53054.4395291,5,100
d5s0,10,16900,-53856.1354798,-53879.8416266,5,100
d5s0,10,17161,-54687.8436451,-54711.5064488,5,100
d5s0,10,17424,-55528.0927241,-55551.71666,5,100
d5s0,10,17576,-56011.5980265,-56035.2207056,5,100
d5s0,10,17689,-56372.2454124,-56395.9572413,5,100
d5s0,10,17956,-57224.9765537,-57248.7589079,5,100
d5s0,10,18225,-58082.1278041,-58105.9777257,5,100
d5s0,10,18496,-58948.4937578,-58972.2900367,5,100
d5s0,10,18769,-59819.7059835,-59843.5126293,5,100
d5s0,10,19044,-60696.8965024,-60720.716477,5,100
d5s0,10,19321,-61581.2836942,-61605.1980534,5,100
d5s0,10,19600,-62470.11823,-62493.9769404,5,100
d5s0,10,19683,-62734.6167118,-62758.5312164,5,100
d5s0,10,19881,-63365.0567258,-63389.0515522,5,100
d5s0,10,20164,-64266.0914988,-64290.044657,5,100
d5s0,10,20449,-65176.1857579,-65200.0471431,5,100
d5s0,10,20736,-66089.6405404,-66113.5050666,5,100
d5s0,10,21025,-67011.2747791,-67035.1969007,5,100
d5s0,10,21316,-67939.3670182,-67963.4260863,5,100
d5s0,10,21609,-68874.1339206,-68898.2169835,5,100
d5s0,10,21904,-69813.5602191,-69837.6492493,5,100
d5s0,10,21952,-69966.2124951,-69990.2793123,5,100
d5s0,10,22201,-70760.9508211,-70784.998799,5,100
d5s0,10,22500,-71715.5514878,-71739.6927831,5,100
d5s0,10,22801,-72674.3321539,-72698.3845053,5,100
d5s0,10,23104,-73641.7190649,-73665.8288852,5,100
d5s0,10,23409,-74613.1896333,-74637.3940155,5,100
d5s0,10,23716,-75591.4663483,-75615.7413186,5,100
d5s0,10,24025,-76578.0683846,-76602.4069446,5,100
d5s0,10,24336,-77570.4149787,-77594.7077615,5,100
d5s0,10,24389,-77739.1254153,-77763.4508767,5,100
d5s0,10,24649,-78570.0345801,-78594.397549,5,100
d5s0,10,24964,-79572.6267918,-79597.092705,5,100
d5s1,5,1,-1.3075045,-2.7966424,5,100
d5s1,5,4,-8.1075864,-11.2165136,5,100
d5s1,5,8,-18.7743847,-22.8560918,5,100
d5s1,5,9,-21.3648758,-25.7205483,5,100
d5s1,5,16,-40.2548907,-45.4463634,5,100
d5s1,5,25,-64.77074,-70.8457515,5,100
d5s1,5,27,-70.2546283,-76.407359,5,100
d5s1,5,36,-95.5793976,-101.9836675,5,100
d5s1,5,49,-131.3349789,-138.110883,5,100
d5s1,5,64,-173.2736258,-180.550464,5,100
d5s1,5,81,-220.8173217,-228.5254049,5,100
d5s1,5,100,-274.1875031,-282.1716878,5,100
d5s1,5,121,-332.8221948,-341.0213546,5,100
d5s1,5,125,-343.9940054,-352.3174235,5,100
d5s1,5,144,-396.9130931,-405.3043801,5,100
d5s1,5,169,-466.6401167,-475.1724196,5,100
d5s1,5,196,-542.098875,-550.6812277,5,100
d5s1,5,216,-597.8395851,-606.5246931,5,100
d5s1,5,225,-623.2735326,-632.0435873,5,100
d5s1,5,256,-709.0866384,-717.9732768,5,100
d5s1,5,289,-801.4406897,-810.2575332,5,100
d5s1,5,324,-899.2841967,-908.1456456,5,100
d5s1,5,343,-952.3624,-961.2848415,5,100
d5s1,5,361,-1002.1661044,-1011.0497847,5,100
d5s1,5,400,-1110.3049829,-1119.4137861,5,100
d5s1,5,441,-1223.975903,-1233.2095886,5,100
d5s1,5,484,-1343.2761501,-1352.6611238,5,100
d5s1,5,512,-1421.7008128,-1431.1746386,5,100
d5s1,5,529,-1469.0130459,-1478.450682,5,100
d5s1,5,576,-1600.2761803,-1609.8694941,5,100
d5s1,5,625,-1735.5942291,-1745.1361428,5,100
d5s1,5,676,-1877.63734,-1887.3279987,5,100
d5s1,5,729,-2026.3200308,-2035.8876425,5,100
d5s1,5,784,-2179.9437114,-2189.5948126,5,100
d5s1,5,841,-2338.6088109,-2348.2815265,5,100
d5s1,5,900,-2504.2955746,-2514.0772926,5,100
d5s1,5,961,-2675.1362702,-2685.1221734,5,100
d5s1,5,1000,-2783.1781394,-2793.0229275,5,100
d5s1,5,1024,-2849.8253199,-2859.688863,5,100
d5s1,5,1089,-3031.2303603,-3041.0702587,5,100
d5s1,5,1156,-3218.2210334,-3228.1911757,5,100
d5s1,5,1225,-3411.6268903,-3421.7121076,5,100
d5s1,5,1296,-3610.5277296,-3620.5686518,5,100
d5s1,5,1331,-3708.2288541,-3718.3004642,5,100
d5s1,5,1369,-3814.2501013,-3824.3525517,5,100
d5s1,5,1444,-4023.8649694,-4033.8415457,5,100
d5s1,5,1521,-4237.8274255,-4247.9611497,5,100
d5s1,5,1600,-4459.0273249,-4469.14077,5,100
d5s1,5,1681,-4684.9670905,-4695.1316964,5,100
d5s1,5,1728,-4815.9380698,-4826.1190335,5,100
d5s1,5,1764,-4915.7603117,-4925.8849113,5,100
d5s1,5,1849,-5152.3109856,-5162.5274788,5,100
d5s1,5,1936,-5393.2403993,-5403.5446339,5,100
d5s1,5,2025,-5640.1428302,-5650.4081696,5,100
d5s1,5,2116,-5893.9934584,-5904.2671842,5,100
d5s1,5,2197,-6117.4609308,-6127.8200115,5,100
d5s1,5,2209,-6151.134185,-6161.5023187,5,100
d5s1,5,2304,-6416.2677755,-6426.6711874,5,100
d5s1,5,2401,-6688.1138276,-6698.5398538,5,100
d5s1,5,2500,-6963.6559827,-6974.2137118,5,100
d5s1,5,2601,-7245.1078239,-7255.6656609,5,100
d5s1,5,2704,-7532.5163213,-7543.2509039,5,100
d5s1,5,2744,-7644.0832023,-7654.8315815,5,100
d5s1,5,2809,-7825.2545894,-7835.9941547,5,100
d5s1,5,2916,-8124.2979039,-8135.0944421,5,100
d5s1,5,3025,-8428.0686455,-8438.8608545,5,100
d5s1,5,3136,-8736.778597,-8747.425657,5,100
d5s1,5,3249,-9051.2843367,-9061.9067983,5,100
d5s1,5,3364,-9370.895261,-9381.4431795,5,100
d5s1,5,3375,-9401.6128366,-9412.1182962,5,100
d5s1,5,3481,-9697.0141417,-9707.5086479,5,100
d5s1,5,3600,-10028.1784748,-10038.7447125,5,100
d5s1,5,3721,-10364.5580139,-10375.1718678,5,100
d5s1,5,3844,-10707.8228222,-10718.5042934,5,100
d5s1,5,3969,-11056.4112565,-11067.0273532,5,100
d5s1,5,4096,-11408.6719715,-11419.4826248,5,100
d5s1,5,4225,-11767.9345549,-11778.83388,5,100
d5s1,5,4356,-12132.8054418,-12143.6514561,5,100
d5s1,5,4489,-12504.0698452,-12514.9416603,5,100
d5s1,5,4624,-12881.704601,-12892.7952765,5,100
d5s1,5,4761,-13264.9484472,-13275.9674745,5,100
d5s1,5,4900,-13653.6554395,-13664.7402844,5,100
d5s1,5,4913,-13690.0659672,-13701.170469,5,100
d5s1,5,5041,-14045.9662306,-14057.1037922,5,100
d5s1,5,5184,-14443.888328,-14455.1210897,5,100
d5s1,5,5329,-14848.1272405,-14859.248788,5,100
d5s1,5,5476,-15259.5234021,-15270.6241726,5,100
d5s1,5,5625,-15675.3781804,-15686.5161533,5,100
d5s1,5,5776,-16094.9428043,-16106.1835452,5,100
d5s1,5,5832,-16251.391914,-16262.5587322,5,100
d5s1,5,5929,-16522.14243,-16533.4047462,5,100
d5s1,5,6084,-16952.5881761,-16963.724966,5,100
d5s1,5,6241,-17391.6700479,-17402.7057877,5,100
d5s1,5,6400,-17833.5891469,-17844.4926516,5,100
d5s1,5,6561,-18279.4935628,-18290.4248443,5,100
d5s1,5,6724,-18734.8110118,-18745.6379098,5,100
d5s1,5,6859,-19112.1986291,-19123.0452971,5,100
d5s1,5,6889,-19194.9501588,-19205.7773161,5,100
d5s1,5,7056,-19660.6271249,-19671.3396537,5,100
d5s1,5,7225,-20131.3585674,-20142.1585866,5,100
d5s1,5,7396,-20608.2514022,-20619.1708126,5,100
d5s1,5,7569,-21089.6690573,-21100.6028675,5,100
d5s1,5,7744,-21580.5951804,-21591.5192897,5,100
d5s1,5,7921,-22074.2556279,-22085.0930389,5,100
d5s1,5,8000,-22293.6519843,-22304.546999,5,100
d5s1,5,8100,-22572.9592285,-22583.9319973,5,100
d5s1,5,8281,-23075.9224015,-23086.9614422,5,100
d5s1,5,8464,-23585.8683672,-23596.9605989,5,100
d5s1,5,8649,-24098.8695356,-24110.0047615,5,100
d5s1,5,8836,-24620.048216,-24631.2206686,5,100
d5s1,5,9025,-25145.2848777,-25156.4754601,5,100
d5s1,5,9216,-25677.2181867,-25688.3039728,5,100
d5s1,5,9261,-25802.3706733,-25813.4306971,5,100
d5s1,5,9409,-26217.0816407,-26228.2886912,5,100
d5s1,5,9604,-26759.5759682,-26770.8198942,5,100
d5s1,5,9801,-27308.8555051,-27320.1212955,5,100
d5s1,5,10000,-27864.6327857,-27875.9053595,5,100
d5s1,5,10201,-28424.0688568,-28435.4780069,5,100
d5s1,5,10404,-28989.6853756,-29001.1712451,5,100
d5s1,5,10609,-29561.0625464,-29572.4707479,5,100
d5s1,5,10648,-29669.5385714,-29680.9302209,5,100
d5s1,5,10816,-30137.040039,-30148.3977192,5,100
d5s1,5,11025,-30720.4719537,-30731.8797453,5,100
d5s1,5,11236,-31308.4497422,-31319.9454991,5,100
d5s1,5,11449,-31901.1544386,-31912.5867107,5,100
d5s1,5,11664,-32499.3141407,-32510.7530833,5,100
d5s1,5,11881,-33102.7887444,-33114.2446263,5,100
d5s1,5,12100,-33712.2033606,-33723.7614889,5,100
d5s1,5,12167,-33897.8417807,-33909.3789842,5,100
d5s1,5,12321,-34327.5560071,-34339.0157546,5,100
d5s1,5,12544,-34948.8389675,-34960.3186089,5,100
d5s1,5,12769,-35574.9385822,-35586.4874746,5,100
d5s1,5,12996,-36208.0020075,-36219.5349555,5,100
d5s1,5,13225,-36846.0517431,-36857.6307272,5,100
d5s1,5,13456,-37489.9033478,-37501.4735686,5,100
d5s1,5,13689,-38139.5713479,-38151.1130226,5,100
d5s1,5,13824,-38517.8752123,-38529.4052552,5,100
d5s1,5,13924,-38796.533036,-38808.080943,5,100
d5s1,5,14161,-39459.9601816,-39471.4820286,5,100
d5s1,5,14400,-40125.2910833,-40136.8024876,5,100
d5s1,5,14641,-40794.6952602,-40806.170013,5,100
d5s1,5,14884,-41469.9353792,-41481.4439509,5,100
d5s1,5,15129,-42153.4052873,-42164.8506698,5,100
d5s1,5,15376,-42841.1810673,-42852.6003315,5,100
d5s1,5,15625,-43534.9430687,-43546.3918363,5,100
d5s1,5,15876,-44236.9054749,-44248.3511668,5,100
d5s1,5,16129,-44941.986526,-44953.4047518,5,100
d5s1,5,16384,-45653.6404485,-45665.0920035,5,100
d5s1,5,16641,-46370.7749955,-46382.1293709,5,100
d5s1,5,16900,-47092.2303403,-47103.5730657,5,100
d5s1,5,17161,-47818.3937894,-47829.6571059,5,100
d5s1,5,17424,-48552.5920143,-48563.9210182,5,100
d5s1,5,17576,-48976.9748964,-48988.2541055,5,100
d5s1,5,17689,-49293.9111181,-49305.1769972,5,100
d5s1,5,17956,-50039.8552744,-50051.1174078,5,100
d5s1,5,18225,-50789.3028821,-50800.6407922,5,100
d5s1,5,18496,-51544.3064972,-51555.5880805,5,100
d5s1,5,18769,-52302.9306131,-52314.2058772,5,100
d5s1,5,19044,-53071.392983,-53082.6846863,5,100
d5s1,5,19321,-53844.8512587,-53856.1299485,5,100
d5s1,5,19600,-54623.2701021,-54634.5847886,5,100
d5s1,5,19683,-54854.6795502,-54866.0320732,5,100
d5s1,5,19881,-55405.6150704,-55416.9372526,5,100
d5s1,5,20164,-56195.8824581,-56207.1933483,5,100
d5s1,5,20449,-56989.781474,-57001.0943461,5,100
d5s1,5,20736,-57790.8492617,-57802.2019081,5,100
d5s1,5,21025,-58598.3608806,-58609.6985384,5,100
d5s1,5,21316,-59409.7479793,-59421.0579575,5,100
d5s1,5,21609,-60226.3083339,-60237.6373941,5,100
d5s1,5,21904,-61047.7062208,-61059.0121053,5,100
d5s1,5,21952,-61181.8685959,-61193.1327985,5,100
d5s1,5,22201,-61875.45339,-61886.7491822,5,100
d5s1,5,22500,-62708.7572301,-62720.1460134,5,100
d5s1,5,22801,-63545.5831396,-63557.0634538,5,100
d5s1,5,23104,-64390.2853609,-64401.7670224,5,100
d5s1,5,23409,-65241.0433347,-65252.4633275,5,100
d5s1,5,23716,-66095.7997989,-66107.2195623,5,100
d5s1,5,24025,-66955.8419614,-66967.2457629,5,100
d5s1,5,24336,-67823.3672176,-67834.6899176,5,100
d5s1,5,24389,-67971.2484541,-67982.5511918,5,100
d5s1,5,24649,-68696.7054015,-68707.9405647,5,100
d5s1,5,24964,-69574.7262406,-69585.9948351,5,100
d5s1,6,1,-1.2361603,-2.7966424,5,100
d5s1,6,4,-7.9356988,-11.2165136,5,100
d5s1,6,8,-18.4668416,-22.8560918,5,100
d5s1,6,9,-21.0431574,-25.7205483,5,100
d5s1,6,16,-39.8015175,-45.4463634,5,100
d5s1,6,25,-64.1994791,-70.8457515,5,100
d5s1,6,27,-69.6775547,-76.407359,5,100
d5s1,6,36,-94.8692815,-101.9836675,5,100
d5s1,6,49,-130.5272247,-138.110883,5,100
d5s1,6,64,-172.3692249,-180.550464,5,100
d5s1,6,81,-219.8350154,-228.5254049,5,100
d5s1,6,100,-273.0977748,-282.1716878,5,100
d5s1,6,121,-331.6692963,-341.0213546,5,100
d5s1,6,125,-342.8213985,-352.3174235,5,100
d5s1,6,144,-395.7032658,-405.3043801,5,100
d5s1,6,169,-465.3663965,-475.1724196,5,100
d5s1,6,196,-540.7997441,-550.6812277,5,100
d5s1,6,216,-596.5167117,-606.5246931,5,100
d5s1,6,225,-621.9358806,-632.0435873,5,100
d5s1,6,256,-707.7708565,-717.9732768,5,100
d5s1,6,289,-800.0210915,-810.2575332,5,100
d5s1,6,324,-897.8262116,-908.1456456,5,100
d5s1,6,343,-950.9572941,-961.2848415,5,100
d5s1,6,361,-1000.7775876,-1011.0497847,5,100
d5s1,6,400,-1108.9310873,-1119.4137861,5,100
d5s1,6,441,-1222.5687737,-1233.2095886,5,100
d5s1,6,484,-1341.8734791,-1352.6611238,5,100
d5s1,6,512,-1420.2518897,-1431.1746386,5,100
d5s1,6,529,-1467.5641489,-1478.450682,5,100
d5s1,6,576,-1598.8569556,-1609.8694941,5,100
d5s1,6,625,-1734.1112758,-1745.1361428,5,100
d5s1,6,676,-1876.0957436,-1887.3279987,5,100
d5s1,6,729,-2024.7416806,-2035.8876425,5,100
d5s1,6,784,-2178.3198384,-2189.5948126,5,100
d5s1,6,841,-2336.9998019,-2348.2815265,5,100
d5s1,6,900,-2502.6327984,-2514.0772926,5,100
d5s1,6,961,-2673.454257,-2685.1221734,5,100
d5s1,6,1000,-2781.4882633,-2793.0229275,5,100
d5s1,6,1024,-2848.1011783,-2859.688863,5,100
d5s1,6,1089,-3029.4707987,-3041.0702587,5,100
d5s1,6,1156,-3216.4239241,-3228.1911757,5,100
d5s1,6,1225,-3409.820269,-3421.7121076,5,100
d5s1,6,1296,-3608.7036245,-3620.5686518,5,100
d5s1,6,1331,-3706.4248564,-3718.3004642,5,100
d5s1,6,1369,-3812.447013,-3824.3525517,5,100
d5s1,6,1444,-4022.025615,-4033.8415457,5,100
d5s1,6,1521,-4235.9841792,-4247.9611497,5,100
d5s1,6,1600,-4457.1136638,-4469.14077,5,100
d5s1,6,1681,-4683.0645133,-4695.1316964,5,100
d5s1,6,1728,-4814.0519698,-4826.1190335,5,100
d5s1,6,1764,-4913.9157435,-4925.8849113,5,100
d5s1,6,1849,-5150.4729372,-5162.5274788,5,100
d5s1,6,1936,-5391.3675325,-5403.5446339,5,100
d5s1,6,2025,-5638.3147859,-5650.4081696,5,100
d5s1,6,2116,-5892.1659741,-5904.2671842,5,100
d5s1,6,2197,-6115.722184,-6127.8200115,5,100
d5s1,6,2209,-6149.3956912,-6161.5023187,5,100
d5s1,6,2304,-6414.4096906,-6426.6711874,5,100
d5s1,6,2401,-6686.2424041,-6698.5398538,5,100
d5s1,6,2500,-6961.7846653,-6974.2137118,5,100
d5s1,6,2601,-7243.1646927,-7255.6656609,5,100
d5s1,6,2704,-7530.5319806,-7543.2509039,5,100
d5s1,6,2744,-7642.1137237,-7654.8315815,5,100
d5s1,6,2809,-7823.2501653,-7835.9941547,5,100
d5s1,6,2916,-8122.2504012,-8135.0944421,5,100
d5s1,6,3025,-8426.0530971,-8438.8608545,5,100
d5s1,6,3136,-8734.7047756,-8747.425657,5,100
d5s1,6,3249,-9049.1849531,-9061.9067983,5,100
d5s1,6,3364,-9368.8539047,-9381.4431795,5,100
d5s1,6,3375,-9399.5802511,-9412.1182962,5,100
d5s1,6,3481,-9694.9891635,-9707.5086479,5,100
d5s1,6,3600,-10026.1409887,-10038.7447125,5,100
d5s1,6,3721,-10362.5298235,-10375.1718678,5,100
d5s1,6,3844,-10705.7503417,-10718.5042934,5,100
d5s1,6,3969,-11054.364454,-11067.0273532,5,100
d5s1,6,4096,-11406.5984056,-11419.4826248,5,100
d5s1,6,4225,-11765.8763459,-11778.83388,5,100
d5s1,6,4356,-12130.7664236,-12143.6514561,5,100
d5s1,6,4489,-12502.0409558,-12514.9416603,5,100
d5s1,6,4624,-12879.658328,-12892.7952765,5,100
d5s1,6,4761,-13262.8753332,-13275.9674745,5,100
d5s1,6,4900,-13651.5632905,-13664.7402844,5,100
d5s1,6,4913,-13687.9855232,-13701.170469,5,100
d5s1,6,5041,-14043.877544,-14057.1037922,5,100
d5s1,6,5184,-14441.8154128,-14455.1210897,5,100
d5s1,6,5329,-14846.0092025,-14859.248788,5,100
d5s1,6,5476,-15257.3928249,-15270.6241726,5,100
d5s1,6,5625,-15673.2084025,-15686.5161533,5,100
d5s1,6,5776,-16092.7704373,-16106.1835452,5,100
d5s1,6,5832,-16249.2056952,-16262.5587322,5,100
d5s1,6,5929,-16519.9633764,-16533.4047462,5,100
d5s1,6,6084,-16950.3994969,-16963.724966,5,100
d5s1,6,6241,-17389.500995,-17402.7057877,5,100
d5s1,6,6400,-17831.4055774,-17844.4926516,5,100
d5s1,6,6561,-18277.2842768,-18290.4248443,5,100
d5s1,6,6724,-18732.5650655,-18745.6379098,5,100
d5s1,6,6859,-19109.9393,-19123.0452971,5,100
d5s1,6,6889,-19192.7017528,-19205.7773161,5,100
d5s1,6,7056,-19658.3785892,-19671.3396537,5,100
d5s1,6,7225,-20129.1055544,-20142.1585866,5,100
d5s1,6,7396,-20605.9385814,-20619.1708126,5,100
d5s1,6,7569,-21087.3774168,-21100.6028675,5,100
d5s1,6,7744,-21578.304508,-21591.5192897,5,100
d5s1,6,7921,-22071.8890785,-22085.0930389,5,100
d5s1,6,8000,-22291.3101392,-22304.546999,5,100
d5s1,6,8100,-22570.6521808,-22583.9319973,5,100
d5s1,6,8281,-23073.5999096,-23086.9614422,5,100
d5s1,6,8464,-23583.5479928,-23596.9605989,5,100
d5s1,6,8649,-24096.5899692,-24110.0047615,5,100
d5s1,6,8836,-24617.7918139,-24631.2206686,5,100
d5s1,6,9025,-25143.0070442,-25156.4754601,5,100
d5s1,6,9216,-25674.9096739,-25688.3039728,5,100
d5s1,6,9261,-25800.0536231,-25813.4306971,5,100
d5s1,6,9409,-26214.71202,-26228.2886912,5,100
d5s1,6,9604,-26757.2113518,-26770.8198942,5,100
d5s1,6,9801,-27306.4868952,-27320.1212955,5,100
d5s1,6,10000,-27862.2673215,-27875.9053595,5,100
d5s1,6,10201,-28421.6871081,-28435.4780069,5,100
d5s1,6,10404,-28987.313166,-29001.1712451,5,100
d5s1,6,10609,-29558.6625983,-29572.4707479,5,100
d5s1,6,10648,-29667.1199784,-29680.9302209,5,100
d5s1,6,10816,-30134.5932152,-30148.3977192,5,100
d5s1,6,11025,-30718.0480213,-30731.8797453,5,100
